904850,SINGLE MALT SCOTCH,Classic Cask-Glenrothes 1990,456,Spirit Imports Inc.,750,2,1,,86,2010-07-22 00:00:00,,,$57.35,86.03,114.70
904851,SINGLE MALT SCOTCH,Bunnahabhain 8yr,127,Classic Wine Imports,750,6,1,,86,2010-07-22 00:00:00,,,$26.95,40.43,161.70
904852,FLAVORED RUM,Malibu Passion Fruit,370,Pernod Ricard Usa/austin Nichols,375,24,1,,42,2010-08-17 00:00:00,,,$3.89,5.84,93.28
904853,TEQUILA,Totem Anejo,286,Jalixco Trading Co. Llc,750,12,1,,80,2010-07-26 00:00:00,,,$17.83,26.75,214.00
904854,IMPORTED GRAPE BRANDIES,Hennessy Black,420,Moet Hennessy Usa Inc.,375,12,1,,86,2010-08-19 00:00:00,,,$13.33,20.00,160.00
904855,CREAM LIQUEURS,Rothman & Winter Creme De Violette,305,Mhw Ltd,750,12,1,,40,2010-08-19 00:00:00,,904855,$13.33,20.00,160.00
904856,FLAVORED RUM,Tortuga Banana Rum,330,Monsieur Henri Wines Ltd.,750,12,1,,80,2009-04-27 00:00:00,,10714400000000,$7.42,11.13,89.00
904857,SINGLE MALT SCOTCH,Dt 1972 Caperdonich 36 Yr Cask,391,Anchor Distilling (preiss Imports),750,1,1,,112,2009-09-29 00:00:00,841119000000,,$110.00,165.00,110.00
904858,IMPORTED VODKA,Stawski Bizonovka Vodka,465,Stanley Stawski Distributing Co.,1000,12,1,,84,2010-08-18 00:00:00,,,$16.50,24.75,198.00
904859,IMPORTED VODKA,Van Gogh Acia Blueberry Vodka,421,Sazerac Co. Inc.,750,12,1,,70,2009-05-15 00:00:00,,,$12.67,19.00,152.00
904860,FLAVORED RUM,Malibu Pineapple,370,Pernod Ricard Usa/austin Nichols,375,24,1,,42,2010-08-17 00:00:00,,,$3.89,5.84,93.28
904861,TEQUILA,Totem Reposado,286,Jalixco Trading Co. Llc,750,12,1,,80,2010-07-26 00:00:00,,,$16.17,24.26,194.00
904862,SINGLE MALT SCOTCH,Premier Barrel Port Ellen 1982,456,Spirit Imports Inc.,750,2,1,,92,2010-07-22 00:00:00,,,$202.35,303.53,404.70
904863,SINGLE MALT SCOTCH,Highland Park 8yr Scotch,305,Mhw Ltd,750,6,1,,86,2010-07-22 00:00:00,,,$26.95,40.43,161.70
904864,SINGLE MALT SCOTCH,Port Ellen 1982 Old Malt Cask,456,Spirit Imports Inc.,750,2,1,,100,2010-07-22 00:00:00,,,$173.35,260.03,346.70
904865,SINGLE MALT SCOTCH,Dt 1979 Carsebridge Grain 30yr Cask,391,Anchor Distilling (preiss Imports),750,1,1,,109,2009-09-29 00:00:00,,,$89.00,133.50,89.00
904866,SINGLE MALT SCOTCH,Glenfiddich 21yr Gran Reserva HA,240,William Grant And Sons Inc.,750,3,1,,80,2010-08-23 00:00:00,83664869237,10083700000000,$93.33,139.99,279.98
904867,IMPORTED VODKA,Stawski Jazz Premium Vodka,465,Stanley Stawski Distributing Co.,750,12,1,,80,2010-08-18 00:00:00,,,$13.83,20.75,166.00
904868,TEQUILA,Sauza Tres Gen Minis (dno),65,Jim Beam Brands,603,10,1,,80,2010-08-19 00:00:00,,,$17.12,25.68,171.20
904869,FLAVORED RUM,Don Q Mojito Rum,451,Serralles Usa,750,12,1,,40,2010-08-25 00:00:00,,,$6.41,9.62,76.94
904870,SINGLE MALT SCOTCH,Dt 1979 Cameronbridge 30yr Cask,391,Anchor Distilling (preiss Imports),750,1,1,,99,2009-09-29 00:00:00,841119000000,,$77.00,115.50,77.00
904871,SINGLE MALT SCOTCH,Loch Chaim Isle Of Arran 1996,456,Spirit Imports Inc.,750,2,1,,86,2010-07-22 00:00:00,,,$48.35,72.53,96.70
904872,FLAVORED RUM,Bacardi Big Apple Rum,35,Bacardi U.s.a. Inc.,1000,12,1,,70,2009-05-01 00:00:00,80480401023,10080500000000,$10.50,15.75,125.92
904873,SINGLE MALT SCOTCH,Old Pulteney 1974 34yr Scotch,127,Classic Wine Imports,750,1,1,,86,2010-07-22 00:00:00,,,$139.87,209.81,139.87
904874,SINGLE MALT SCOTCH,Old Pulteney 15yr,127,Classic Wine Imports,750,6,1,,86,2010-07-22 00:00:00,,,$48.37,72.55,290.20
904875,SINGLE MALT SCOTCH,Mcgibbon's Provenance Port Ellen 1982,456,Spirit Imports Inc.,750,2,1,,92,2010-07-22 00:00:00,,,$126.18,189.27,252.36
904876,IMPORTED VODKA,Stawski Potato Vodka,465,Stanley Stawski Distributing Co.,750,12,1,,80,2010-08-18 00:00:00,,904876,$13.83,20.75,166.00
904877,IMPORTED VODKA,Three Olives Tomato Vodka,395,Proximo,750,12,1,,70,2010-08-25 00:00:00,,,$11.14,16.71,133.62
904878,SINGLE MALT SCOTCH,Strathisla 25yr,127,Classic Wine Imports,750,1,1,,86,2010-07-22 00:00:00,,,$89.87,134.81,89.87
904879,SINGLE MALT SCOTCH,Millburn 1976 27yr Scotch,127,Classic Wine Imports,750,1,1,,92,2010-07-22 00:00:00,,,$86.53,129.80,86.53
904880,IMPORTED VODKA,Pinnacle Cotton Candy(do Not Order),298,White Rock Distilleries Inc.,750,12,1,,70,2010-07-12 00:00:00,,,$7.38,11.07,88.55
904881,SINGLE MALT SCOTCH,Scapa 1993 15yr Scotch,127,Classic Wine Imports,750,1,1,,86,2010-07-22 00:00:00,,,$48.20,72.30,48.20
904882,SINGLE MALT SCOTCH,Dallas Dhu 26yr Scotch,127,Classic Wine Imports,750,1,1,,80,2010-07-22 00:00:00,,,$86.53,129.80,86.53
904883,100 PROOF VODKA,Devotion Vodka,129,Devotion Spirits Inc.,750,6,1,,80,2010-09-01 00:00:00,,,$14.12,21.18,84.70
904884,PEPPERMINT SCHNAPPS,Ice Hole Exotic Schnapps,380,Phillips Beverage Company,1000,12,1,,34,2010-09-13 00:00:00,,10087100000000,$6.75,10.13,81.00
904885,MISC. AMERICAN CORDIALS & LIQUEURS,Shakka Apple Liqueur - DNO,305,Mhw Ltd,750,12,1,,30,2010-08-27 00:00:00,,,$5.00,7.50,60.00
904886,SINGLE MALT SCOTCH,Benriach Single Malt 12yr,391,Anchor Distilling (preiss Imports),750,1,1,,92,2010-08-27 00:00:00,,,$30.92,46.38,30.92
904887,FLAVORED RUM,Don Q Mojito Rum,451,Serralles Usa,1000,12,1,,40,2010-08-27 00:00:00,82301100801,,$9.50,14.24,113.94
904888,AMERICAN GRAPE BRANDIES,Christian Brothers Frost Brandy,259,Heaven Hill Distilleries Inc.,1750,6,1,,70,2009-05-15 00:00:00,,10086000000000,$12.59,18.89,75.51
904889,SINGLE MALT SCOTCH,Ardmore Scotch,65,Jim Beam Brands,750,6,1,,92,2010-09-13 00:00:00,,10080700000000,$24.60,36.90,147.60
904890,IMPORTED VODKA,Grey Goose Le Citron,35,Bacardi U.s.a. Inc.,750,6,1,,80,2009-05-15 00:00:00,80480282042,20080500000000,$18.49,27.74,110.94
904891,CANADIAN WHISKIES,Canadian Ltd Mini,55,Sazerac North America,502,12,1,,80,2010-07-20 00:00:00,,,$5.73,8.60,68.70
904892,SINGLE MALT SCOTCH,Benromach 21yr Scotch,127,Classic Wine Imports,750,1,1,,86,2010-07-23 00:00:00,,,$73.20,109.80,73.20
904893,SINGLE MALT SCOTCH,Benromach Peat Smoke,127,Classic Wine Imports,750,1,1,,92,2010-07-23 00:00:00,,,$41.53,62.30,41.53
904894,80 PROOF VODKA,Prairie Organic Kosher Vodka - DNO,380,Phillips Beverage Company,750,6,1,,80,2010-09-13 00:00:00,,,$13.38,20.07,80.30
904895,BARBADOS RUM,Mt Gay Silver Rum,389,Remy Cointreau Usa         .,750,12,1,,80,2010-09-14 00:00:00,,10087200000000,$9.99,14.99,119.90
904896,TEQUILA,Azunia Platinum(white),278,Intersect Beverage Llc,1000,6,1,,80,2010-09-15 00:00:00,,10897200000000,$29.52,44.28,177.10
904897,SCOTCH WHISKIES,Glenrothes 94,391,Anchor Distilling (preiss Imports),750,6,1,,86,2010-09-16 00:00:00,,10721100000000,$37.70,56.55,226.20
904898,AMERICAN ALCOHOL,Everclear 151,434,Luxco-st Louis,1750,6,1,,151,2010-09-16 00:00:00,,10088400000000,$18.67,28.01,112.00
904899,CREAM LIQUEURS,O'dowd's,61,Biagio Cru And Estate Wines Llc,750,12,1,,34,2010-09-01 00:00:00,736040000000,10736000000000,$5.40,8.10,64.84
904900,IMPORTED GRAPE BRANDIES,Conjure Cognac,305,Mhw Ltd,750,6,1,,80,2010-09-21 00:00:00,904988,10081400000000,$18.17,27.26,109.00
904901,MISC. IMPORTED CORDIALS & LIQUEURS,Ypioca Cachaca Ouro(gold),391,Anchor Distilling (preiss Imports),1000,12,1,,78,2010-09-21 00:00:00,,,$0.00,23.00,0.00
904902,TROPICAL FRUIT SCHNAPPS,Hot Shot Tropical Schnapps,434,Luxco-st Louis,1000,12,1,,70,2010-09-22 00:00:00,,,$6.16,9.24,73.87
904903,IRISH WHISKIES,Midleton Rare HA,370,Pernod Ricard Usa/austin Nichols,750,6,1,,80,2010-10-07 00:00:00,80432534175,10080400000000,$79.99,119.99,479.94
904904,MISC. IMPORTED CORDIALS & LIQUEURS,Cabana Cachaca,305,Mhw Ltd,750,6,1,,80,2010-10-08 00:00:00,859218000000,10859200000000,$15.28,22.92,91.68
904905,SCOTCH WHISKIES,Compass Box 50ml Tube Pack,305,Mhw Ltd,251,8,1,,92,2010-10-08 00:00:00,,,$24.38,36.57,195.00
904906,IMPORTED VODKA,Silver Mustang Vodka,123,Cracovia Inc,750,12,1,,80,2010-09-01 00:00:00,,,$15.64,23.46,187.70
904907,TEQUILA,Giro Tequila Gold,65,Jim Beam Brands,1000,12,1,,80,2010-10-08 00:00:00,,,$6.33,9.50,76.00
904908,SINGLE MALT SCOTCH,Dt Octave 1997 Bunnahabhain 12yr,391,Anchor Distilling (preiss Imports),750,1,1,,96,2010-10-08 00:00:00,,,$53.00,79.50,53.00
904909,TEQUILA,Sauza Tres Generaciones Reposado Minis,65,Jim Beam Brands,502,6,1,,80,2010-10-13 00:00:00,,,$14.27,21.41,85.60
904910,FLAVORED VODKA,Seagram's Sweet Tea,255,Wilson Daniels Ltd.,1000,12,1,,70,2010-07-22 00:00:00,,904910,$7.45,11.18,89.34
904911,PUERTO RICO & VIRGIN ISLANDS RUM,British Navy Pusser's Rum 84 Prf,460,Shaw Ross International Importers Ll,750,6,1,,84,2010-10-21 00:00:00,88320005080,904911,$12.21,18.32,73.28
904912,MISC. IMPORTED CORDIALS & LIQUEURS,Jumbie Liqueur,421,Sazerac Co. Inc.,750,6,1,,60,2010-10-25 00:00:00,761494000000,904912,$14.36,21.54,86.15
904913,FLAVORED RUM,Calico Cherry Jack,65,Jim Beam Brands,1750,6,1,,84,2010-10-27 00:00:00,,10082800000000,$12.59,18.89,75.56
904914,ROOT BEER SCHNAPPS,Phillips Root Beer Schnapps,380,Phillips Beverage Company,375,12,1,,100,2010-10-13 00:00:00,,10087100000000,$4.83,7.25,58.00
904915,TENNESSEE WHISKIES,White Dog Mash #1 Whiskey,421,Sazerac Co. Inc.,375,12,1,,125,2010-11-01 00:00:00,,20088000000000,$8.28,12.42,99.40
904916,TEQUILA,Scorpion Mezcal Reposado,369,Park Street Imports- Caballeros,750,6,1,,80,2010-10-21 00:00:00,618053000000,10618100000000,$22.66,33.99,135.96
904917,SINGLE MALT SCOTCH,Glenlivet Nadurra Triumph 1991,370,Pernod Ricard Usa/austin Nichols,750,6,1,,96,2010-11-01 00:00:00,,,$41.41,62.12,248.44
904918,SCOTCH WHISKIES,Dt Blackbull 12yr,391,Anchor Distilling (preiss Imports),750,1,1,,100,2010-11-04 00:00:00,,,$28.50,42.75,28.50
904919,MISC. IMPORTED CORDIALS & LIQUEURS,Cachaca 21,391,Anchor Distilling (preiss Imports),1000,1,1,,78,2010-11-04 00:00:00,,,$7.50,11.25,7.50
904920,MISC. IMPORTED CORDIALS & LIQUEURS,Toucano Rum,391,Anchor Distilling (preiss Imports),1000,1,1,,80,2010-11-04 00:00:00,89744407269,10089700000000,$17.36,26.04,17.36
904921,TEQUILA,1921 Tequila Blanco,109,Casa 1921 Llc,750,6,1,,80,2010-10-21 00:00:00,,,$23.50,35.25,141.00
904922,SINGLE MALT SCOTCH,Dt Nc2 1993 Aberlour 16yr,391,Anchor Distilling (preiss Imports),750,1,1,,92,2010-11-04 00:00:00,,,$43.67,65.51,43.67
904923,CANADIAN WHISKIES,Canadian Leaf,304,Majestic Distilling Co,1750,6,1,,80,2010-09-17 00:00:00,,,$7.79,11.69,46.76
904924,SINGLE MALT SCOTCH,Slieve Foy Irish Whiskey,391,Anchor Distilling (preiss Imports),750,6,1,,92,2010-11-04 00:00:00,,,$27.17,40.76,163.00
904925,PUERTO RICO & VIRGIN ISLANDS RUM,English Harbour Rum 5yr,391,Anchor Distilling (preiss Imports),750,6,1,,80,2010-11-05 00:00:00,,,$32.79,49.19,196.72
904926,80 PROOF VODKA,Shaker's Rye Vodka,322,U.s. Distilled Prod. Co,750,12,1,,80,2009-03-11 00:00:00,,,$13.39,20.09,160.65
904927,IMPORTED VODKA,Wasabe Vodka W/sake,305,Mhw Ltd,1000,6,1,,70,2009-02-11 00:00:00,,,$16.85,25.28,101.10
904928,PUERTO RICO & VIRGIN ISLANDS RUM,English Harbour Rum 10yr,391,Anchor Distilling (preiss Imports),750,1,1,,80,2010-11-05 00:00:00,,10724000000000,$46.00,69.00,46.00
904929,SINGLE MALT SCOTCH,Cadenheads Highland,391,Anchor Distilling (preiss Imports),750,6,1,,100,2010-11-05 00:00:00,,,$36.43,54.65,218.56
904930,SINGLE MALT SCOTCH,Cadenheads Lowland,391,Anchor Distilling (preiss Imports),750,6,1,,100,2010-11-05 00:00:00,,,$36.43,54.65,218.56
904931,SCOTCH WHISKIES,Bruichladdich 16yr Cuvee-B,501,Winebow Inc.,750,6,1,,92,2009-04-29 00:00:00,,,$55.78,83.67,334.70
904932,SINGLE MALT SCOTCH,Cadenheads Campbeltown,391,Anchor Distilling (preiss Imports),750,6,1,,100,2010-11-05 00:00:00,,,$36.43,54.65,218.56
904933,SINGLE MALT SCOTCH,Loch Chaim Highland Park 1996,456,Spirit Imports Inc.,750,2,1,,86,2010-07-22 00:00:00,,,$59.52,89.28,119.04
904934,SINGLE MALT SCOTCH,Cadenheads Islay,391,Anchor Distilling (preiss Imports),750,6,1,,100,2010-11-05 00:00:00,,,$36.43,54.65,218.56
904935,,Stolichnaya Wild Cherri Vodka,277,Stoli Group,750,12,1,,75,2010-11-05 00:00:00,,,$12.80,19.19,153.54
904936,TEQUILA,Centinela Anejo,256,Haas Brothers,750,12,1,,80,2009-05-14 00:00:00,,,$21.10,31.65,253.20
904937,FLAVORED RUM,Cruzan Pineapple Rum,65,Jim Beam Brands,750,12,1,,42,2009-03-25 00:00:00,80686967200,10080700000000,$6.83,10.25,81.96
904938,IMPORTED VODKA,Wodka Vodka,305,Mhw Ltd,750,12,1,,80,2010-11-12 00:00:00,,,$5.67,8.51,68.00
904939,TEQUILA,1921 Tequila Anejo,109,Casa 1921 Llc,750,6,1,,80,2010-10-21 00:00:00,,,$30.17,45.26,181.00
904940,SINGLE MALT SCOTCH,Aberlour 18yr,370,Pernod Ricard Usa/austin Nichols,750,6,1,,86,2010-11-12 00:00:00,904940,904940,$49.99,74.99,299.94
904941,WHISKEY LIQUEUR,Fireball Cinnamon Whisky Minis,421,Sazerac Co. Inc.,502,120,1,,66,2009-08-06 00:00:00,,,$0.81,1.22,97.00
904942,AMERICAN ALCOHOL,Everclear 151,434,Luxco-st Louis,200,48,1,,151,2010-11-08 00:00:00,,10088400000000,$2.29,3.44,110.00
904943,AMERICAN ALCOHOL,Everclear 151,434,Luxco-st Louis,375,24,1,,151,2010-11-08 00:00:00,,10088400000000,$3.99,5.99,95.55
904944,WHISKEY LIQUEUR,Southern Host,259,Heaven Hill Distilleries Inc.,1750,6,1,,100,2010-11-16 00:00:00,,96749213863,$11.56,17.34,69.35
904945,TEQUILA,El Mayor Reposado,434,Luxco-st Louis,750,6,1,,80,2010-11-17 00:00:00,88352124803,10088400000000,$20.05,30.08,120.30
